"[T]", "'<p>'", "(p0 / |KaiC()|)", "(p1 / |KaiC()|)", "(p2 / |KaiC()|)", "(p3 / |KaiC()|)", "(p4 / |KaiC()|)", "(p5 / |KaiC()|)", "(p6 / |KaiC()|)"
114., 0.199453551913, 0.233606557377, 0.420081967213, 0.268442622951, 0.0717213114754, 0.00614754098361, 0., 0.
114.1, 0.195355191257, 0.239754098361, 0.430327868852, 0.254098360656, 0.0696721311475, 0.00614754098361, 0., 0.
114.2, 0.194672131148, 0.237704918033, 0.434426229508, 0.256147540984, 0.0655737704918, 0.00614754098361, 0., 0.
114.3, 0.193306010929, 0.239754098361, 0.436475409836, 0.254098360656, 0.0635245901639, 0.00614754098361, 0., 0.
114.4, 0.192281420765, 0.245901639344, 0.426229508197, 0.262295081967, 0.0594262295082, 0.00614754098361, 0., 0.
114.5, 0.19262295082, 0.247950819672, 0.422131147541, 0.262295081967, 0.0614754098361, 0.00614754098361, 0., 0.
114.6, 0.190232240437, 0.256147540984, 0.418032786885, 0.260245901639, 0.0594262295082, 0.00614754098361, 0., 0.
114.7, 0.188866120219, 0.268442622951, 0.395491803279, 0.276639344262, 0.0532786885246, 0.00614754098361, 0., 0.
114.8, 0.193647540984, 0.247950819672, 0.409836065574, 0.280737704918, 0.0553278688525, 0.00614754098361, 0., 0.
114.9, 0.193306010929, 0.245901639344, 0.411885245902, 0.284836065574, 0.0512295081967, 0.00614754098361, 0., 0.
115., 0.194672131148, 0.235655737705, 0.422131147541, 0.28893442623, 0.0450819672131, 0.00819672131148, 0., 0.
115.1, 0.199112021858, 0.223360655738, 0.422131147541, 0.299180327869, 0.047131147541, 0.00819672131148, 0., 0.
115.2, 0.202527322404, 0.215163934426, 0.424180327869, 0.299180327869, 0.0532786885246, 0.00819672131148, 0., 0.
115.3, 0.204576502732, 0.204918032787, 0.430327868852, 0.305327868852, 0.0512295081967, 0.00819672131148, 0., 0.
115.4, 0.206284153005, 0.200819672131, 0.428278688525, 0.311475409836, 0.0512295081967, 0.00819672131148, 0., 0.
115.5, 0.210382513661, 0.19262295082, 0.422131147541, 0.323770491803, 0.0532786885246, 0.00819672131148, 0., 0.
115.6, 0.210040983607, 0.18237704918, 0.438524590164, 0.321721311475, 0.0512295081967, 0.00614754098361, 0., 0.
115.7, 0.213797814208, 0.178278688525, 0.434426229508, 0.319672131148, 0.0614754098361, 0.00614754098361, 0., 0.
115.8, 0.213114754098, 0.176229508197, 0.440573770492, 0.31762295082, 0.0594262295082, 0.00614754098361, 0., 0.
115.9, 0.217213114754, 0.155737704918, 0.456967213115, 0.319672131148, 0.0635245901639, 0.00409836065574, 0., 0.
116., 0.219262295082, 0.145491803279, 0.463114754098, 0.325819672131, 0.0614754098361, 0.00409836065574, 0., 0.
116.1, 0.223019125683, 0.127049180328, 0.475409836066, 0.334016393443, 0.0594262295082, 0.00409836065574, 0., 0.
116.2, 0.232240437158, 0.114754098361, 0.452868852459, 0.362704918033, 0.0635245901639, 0.00614754098361, 0., 0.
116.3, 0.237363387978, 0.0881147540984, 0.479508196721, 0.358606557377, 0.0676229508197, 0.00614754098361, 0., 0.
116.4, 0.243510928962, 0.0840163934426, 0.463114754098, 0.366803278689, 0.0799180327869, 0.00614754098361, 0., 0.
116.5, 0.249316939891, 0.0758196721311, 0.450819672131, 0.383196721311, 0.0819672131148, 0.00819672131148, 0., 0.
116.6, 0.256147540984, 0.0696721311475, 0.438524590164, 0.389344262295, 0.0901639344262, 0.0122950819672, 0., 0.
116.7, 0.265710382514, 0.0655737704918, 0.397540983607, 0.424180327869, 0.102459016393, 0.0102459016393, 0., 0.
116.8, 0.276297814208, 0.0512295081967, 0.375, 0.448770491803, 0.114754098361, 0.0102459016393, 0., 0.
116.9, 0.284836065574, 0.0348360655738, 0.366803278689, 0.463114754098, 0.125, 0.0102459016393, 0., 0.
117., 0.290642076503, 0.0286885245902, 0.352459016393, 0.473360655738, 0.137295081967, 0.00819672131148, 0., 0.
117.1, 0.300887978142, 0.0245901639344, 0.331967213115, 0.467213114754, 0.165983606557, 0.0102459016393, 0., 0.
117.2, 0.311816939891, 0.0225409836066, 0.30737704918, 0.469262295082, 0.178278688525, 0.0225409836066, 0., 0.
117.3, 0.317964480874, 0.0266393442623, 0.290983606557, 0.452868852459, 0.206967213115, 0.0225409836066, 0., 0.
117.4, 0.327868852459, 0.0225409836066, 0.266393442623, 0.452868852459, 0.237704918033, 0.0204918032787, 0., 0.
117.5, 0.332991803279, 0.0204918032787, 0.262295081967, 0.438524590164, 0.256147540984, 0.0225409836066, 0., 0.
117.6, 0.340505464481, 0.0245901639344, 0.229508196721, 0.452868852459, 0.266393442623, 0.0245901639344, 0.00204918032787, 0.
117.7, 0.348360655738, 0.0184426229508, 0.215163934426, 0.452868852459, 0.286885245902, 0.0245901639344, 0.00204918032787, 0.
117.8, 0.358948087432, 0.0122950819672, 0.194672131148, 0.456967213115, 0.299180327869, 0.0368852459016, 0., 0.
117.9, 0.371243169399, 0.0122950819672, 0.174180327869, 0.444672131148, 0.311475409836, 0.0573770491803, 0., 0.
118., 0.378415300546, 0.0102459016393, 0.165983606557, 0.428278688525, 0.334016393443, 0.0614754098361, 0., 0.
118.1, 0.393101092896, 0.0102459016393, 0.149590163934, 0.391393442623, 0.368852459016, 0.0799180327869, 0., 0.
118.2, 0.405737704918, 0.00614754098361, 0.145491803279, 0.350409836066, 0.405737704918, 0.0901639344262, 0.00204918032787, 0.
118.3, 0.412568306011, 0.00204918032787, 0.151639344262, 0.323770491803, 0.418032786885, 0.100409836066, 0.00409836065574, 0.
118.4, 0.421789617486, 0.00204918032787, 0.139344262295, 0.309426229508, 0.430327868852, 0.112704918033, 0.00614754098361, 0.
118.5, 0.432035519126, 0.00204918032787, 0.135245901639, 0.282786885246, 0.436475409836, 0.135245901639, 0.00819672131148, 0.
118.6, 0.442281420765, 0.00614754098361, 0.125, 0.258196721311, 0.440573770492, 0.159836065574, 0.0102459016393, 0.
118.7, 0.455601092896, 0.0102459016393, 0.108606557377, 0.229508196721, 0.456967213115, 0.178278688525, 0.016393442623, 0.
118.8, 0.467213114754, 0.0102459016393, 0.104508196721, 0.200819672131, 0.456967213115, 0.21106557377, 0.016393442623, 0.
118.9, 0.473019125683, 0.00614754098361, 0.112704918033, 0.178278688525, 0.467213114754, 0.21106557377, 0.0245901639344, 0.
119., 0.484631147541, 0.00614754098361, 0.104508196721, 0.168032786885, 0.448770491803, 0.241803278689, 0.030737704918, 0.
119.1, 0.495218579235, 0.00614754098361, 0.0983606557377, 0.15368852459, 0.434426229508, 0.274590163934, 0.0327868852459, 0.
119.2, 0.505464480874, 0., 0.102459016393, 0.141393442623, 0.418032786885, 0.297131147541, 0.0409836065574, 0.
119.3, 0.510587431694, 0., 0.0983606557377, 0.145491803279, 0.40368852459, 0.301229508197, 0.0491803278689, 0.00204918032787
119.4, 0.518101092896, 0.00204918032787, 0.0963114754098, 0.135245901639, 0.389344262295, 0.313524590164, 0.0614754098361, 0.00204918032787
119.5, 0.528005464481, 0.00204918032787, 0.0881147540984, 0.131147540984, 0.372950819672, 0.334016393443, 0.0676229508197, 0.00409836065574
119.6, 0.537226775956, 0.00204918032787, 0.0881147540984, 0.118852459016, 0.358606557377, 0.344262295082, 0.0840163934426, 0.00409836065574
119.7, 0.545423497268, 0.00204918032787, 0.0922131147541, 0.0860655737705, 0.372950819672, 0.348360655738, 0.094262295082, 0.00409836065574
119.8, 0.556010928962, 0.00409836065574, 0.0860655737705, 0.0758196721311, 0.350409836066, 0.375, 0.104508196721, 0.00409836065574
119.9, 0.560792349727, 0.00204918032787, 0.0963114754098, 0.0655737704918, 0.329918032787, 0.391393442623, 0.106557377049, 0.00819672131148
120., 0.56762295082, 0.00409836065574, 0.0922131147541, 0.0553278688525, 0.331967213115, 0.385245901639, 0.120901639344, 0.0102459016393
120.1, 0.57718579235, 0.00204918032787, 0.0881147540984, 0.0594262295082, 0.290983606557, 0.426229508197, 0.120901639344, 0.0122950819672
120.2, 0.583674863388, 0.00409836065574, 0.0840163934426, 0.0614754098361, 0.270491803279, 0.426229508197, 0.143442622951, 0.0102459016393
120.3, 0.590846994536, 0.00614754098361, 0.0819672131148, 0.0532786885246, 0.258196721311, 0.434426229508, 0.151639344262, 0.0143442622951
120.4, 0.597677595628, 0.0102459016393, 0.0819672131148, 0.0450819672131, 0.229508196721, 0.452868852459, 0.168032786885, 0.0122950819672
120.5, 0.602459016393, 0.00819672131148, 0.0840163934426, 0.0409836065574, 0.223360655738, 0.450819672131, 0.180327868852, 0.0122950819672
120.6, 0.611680327869, 0.00204918032787, 0.0922131147541, 0.0368852459016, 0.21106557377, 0.436475409836, 0.202868852459, 0.0184426229508
120.7, 0.616461748634, 0.00204918032787, 0.0922131147541, 0.0389344262295, 0.200819672131, 0.426229508197, 0.217213114754, 0.0225409836066
120.8, 0.619535519126, 0.00204918032787, 0.0819672131148, 0.0491803278689, 0.188524590164, 0.444672131148, 0.209016393443, 0.0245901639344
120.9, 0.624316939891, 0.00204918032787, 0.0819672131148, 0.0532786885246, 0.151639344262, 0.477459016393, 0.209016393443, 0.0245901639344
121., 0.622609289617, 0.00204918032787, 0.0819672131148, 0.0450819672131, 0.184426229508, 0.446721311475, 0.215163934426, 0.0245901639344
121.1, 0.620901639344, 0.00204918032787, 0.077868852459, 0.0491803278689, 0.194672131148, 0.44262295082, 0.206967213115, 0.0266393442623
121.2, 0.626366120219, 0.00409836065574, 0.0758196721311, 0.047131147541, 0.190573770492, 0.420081967213, 0.237704918033, 0.0245901639344
121.3, 0.629098360656, 0., 0.0819672131148, 0.0450819672131, 0.176229508197, 0.43237704918, 0.241803278689, 0.0225409836066
121.4, 0.627049180328, 0., 0.0819672131148, 0.047131147541, 0.176229508197, 0.43237704918, 0.245901639344, 0.016393442623
121.5, 0.631830601093, 0.00204918032787, 0.077868852459, 0.047131147541, 0.172131147541, 0.420081967213, 0.262295081967, 0.0184426229508
121.6, 0.631147540984, 0.00204918032787, 0.077868852459, 0.0491803278689, 0.174180327869, 0.415983606557, 0.260245901639, 0.0204918032787
121.7, 0.635587431694, 0.00204918032787, 0.077868852459, 0.0491803278689, 0.16393442623, 0.411885245902, 0.272540983607, 0.0225409836066
121.8, 0.640027322404, 0.00204918032787, 0.0799180327869, 0.047131147541, 0.151639344262, 0.407786885246, 0.28893442623, 0.0225409836066
121.9, 0.643784153005, 0.00409836065574, 0.077868852459, 0.0430327868852, 0.139344262295, 0.422131147541, 0.28893442623, 0.0245901639344
122., 0.643442622951, 0.00614754098361, 0.0758196721311, 0.047131147541, 0.125, 0.434426229508, 0.290983606557, 0.0204918032787
122.1, 0.640710382514, 0.00614754098361, 0.077868852459, 0.0450819672131, 0.131147540984, 0.438524590164, 0.27868852459, 0.0225409836066
122.2, 0.637636612022, 0.00614754098361, 0.077868852459, 0.0409836065574, 0.147540983607, 0.434426229508, 0.272540983607, 0.0204918032787
122.3, 0.640027322404, 0.00614754098361, 0.0758196721311, 0.0409836065574, 0.151639344262, 0.422131147541, 0.280737704918, 0.0225409836066
122.4, 0.634904371585, 0.0102459016393, 0.0696721311475, 0.0430327868852, 0.168032786885, 0.41393442623, 0.276639344262, 0.0184426229508
122.5, 0.632172131148, 0.00409836065574, 0.077868852459, 0.0450819672131, 0.172131147541, 0.411885245902, 0.272540983607, 0.016393442623
122.6, 0.628415300546, 0.00204918032787, 0.0799180327869, 0.0450819672131, 0.18237704918, 0.41393442623, 0.262295081967, 0.0143442622951
122.7, 0.624658469945, 0.00204918032787, 0.077868852459, 0.0512295081967, 0.186475409836, 0.420081967213, 0.245901639344, 0.016393442623
122.8, 0.618169398907, 0.00204918032787, 0.0758196721311, 0.0635245901639, 0.200819672131, 0.399590163934, 0.243852459016, 0.0143442622951
122.9, 0.612704918033, 0.00204918032787, 0.0737704918033, 0.0717213114754, 0.21106557377, 0.395491803279, 0.231557377049, 0.0143442622951
123., 0.60587431694, 0.00409836065574, 0.0717213114754, 0.0758196721311, 0.223360655738, 0.397540983607, 0.213114754098, 0.0143442622951
123.1, 0.599043715847, 0.00409836065574, 0.0758196721311, 0.0799180327869, 0.231557377049, 0.395491803279, 0.196721311475, 0.016393442623
123.2, 0.592896174863, 0.00204918032787, 0.077868852459, 0.0901639344262, 0.233606557377, 0.397540983607, 0.184426229508, 0.0143442622951
123.3, 0.583333333333, 0.00409836065574, 0.0737704918033, 0.094262295082, 0.264344262295, 0.381147540984, 0.174180327869, 0.00819672131148
123.4, 0.577527322404, 0.00204918032787, 0.0799180327869, 0.0983606557377, 0.272540983607, 0.375, 0.161885245902, 0.0102459016393
123.5, 0.568989071038, 0.00409836065574, 0.0840163934426, 0.102459016393, 0.280737704918, 0.372950819672, 0.143442622951, 0.0122950819672
123.6, 0.558743169399, 0.00614754098361, 0.0840163934426, 0.118852459016, 0.28893442623, 0.354508196721, 0.139344262295, 0.00819672131148
123.7, 0.552595628415, 0.00614754098361, 0.0840163934426, 0.129098360656, 0.297131147541, 0.344262295082, 0.131147540984, 0.00819672131148
123.8, 0.544398907104, 0.00819672131148, 0.0860655737705, 0.143442622951, 0.297131147541, 0.331967213115, 0.125, 0.00819672131148
123.9, 0.534836065574, 0.0102459016393, 0.0881147540984, 0.157786885246, 0.301229508197, 0.319672131148, 0.114754098361, 0.00819672131148
124., 0.530054644809, 0.0102459016393, 0.0860655737705, 0.170081967213, 0.303278688525, 0.315573770492, 0.106557377049, 0.00819672131148
124.1, 0.520150273224, 0.0143442622951, 0.0840163934426, 0.19262295082, 0.299180327869, 0.301229508197, 0.102459016393, 0.00614754098361
124.2, 0.511270491803, 0.016393442623, 0.0840163934426, 0.21106557377, 0.297131147541, 0.290983606557, 0.0963114754098, 0.00409836065574
124.3, 0.504781420765, 0.016393442623, 0.0881147540984, 0.21106557377, 0.31762295082, 0.274590163934, 0.0860655737705, 0.00614754098361
124.4, 0.497609289617, 0.016393442623, 0.094262295082, 0.223360655738, 0.309426229508, 0.274590163934, 0.0737704918033, 0.00819672131148
124.5, 0.49043715847, 0.016393442623, 0.100409836066, 0.235655737705, 0.299180327869, 0.274590163934, 0.0676229508197, 0.00614754098361
124.6, 0.484972677596, 0.016393442623, 0.100409836066, 0.245901639344, 0.305327868852, 0.264344262295, 0.0614754098361, 0.00614754098361
124.7, 0.477459016393, 0.0184426229508, 0.108606557377, 0.256147540984, 0.297131147541, 0.252049180328, 0.0614754098361, 0.00614754098361
124.8, 0.469945355191, 0.0204918032787, 0.112704918033, 0.264344262295, 0.299180327869, 0.241803278689, 0.0553278688525, 0.00614754098361
124.9, 0.465846994536, 0.0184426229508, 0.122950819672, 0.264344262295, 0.299180327869, 0.235655737705, 0.0532786885246, 0.00614754098361
125., 0.457650273224, 0.0245901639344, 0.120901639344, 0.286885245902, 0.276639344262, 0.239754098361, 0.0450819672131, 0.00614754098361
125.1, 0.451844262295, 0.0286885245902, 0.125, 0.284836065574, 0.284836065574, 0.227459016393, 0.0430327868852, 0.00614754098361
125.2, 0.443647540984, 0.030737704918, 0.137295081967, 0.280737704918, 0.293032786885, 0.213114754098, 0.0389344262295, 0.00614754098361
125.3, 0.432718579235, 0.0327868852459, 0.147540983607, 0.30737704918, 0.262295081967, 0.206967213115, 0.0389344262295, 0.00409836065574
125.4, 0.426912568306, 0.0327868852459, 0.155737704918, 0.311475409836, 0.264344262295, 0.19262295082, 0.0389344262295, 0.00409836065574
125.5, 0.417691256831, 0.0368852459016, 0.16393442623, 0.323770491803, 0.252049180328, 0.18237704918, 0.0368852459016, 0.00409836065574
125.6, 0.410519125683, 0.0389344262295, 0.176229508197, 0.327868852459, 0.241803278689, 0.174180327869, 0.0368852459016, 0.00409836065574
125.7, 0.404030054645, 0.0409836065574, 0.186475409836, 0.329918032787, 0.235655737705, 0.168032786885, 0.0348360655738, 0.00409836065574
125.8, 0.397199453552, 0.0409836065574, 0.200819672131, 0.338114754098, 0.217213114754, 0.16393442623, 0.0348360655738, 0.00409836065574
125.9, 0.393101092896, 0.0389344262295, 0.213114754098, 0.338114754098, 0.213114754098, 0.157786885246, 0.0348360655738, 0.00409836065574
126., 0.387636612022, 0.0430327868852, 0.215163934426, 0.342213114754, 0.213114754098, 0.149590163934, 0.0327868852459, 0.00409836065574
126.1, 0.38456284153, 0.0430327868852, 0.225409836066, 0.334016393443, 0.215163934426, 0.147540983607, 0.030737704918, 0.00409836065574
126.2, 0.381147540984, 0.0430327868852, 0.231557377049, 0.334016393443, 0.215163934426, 0.143442622951, 0.0286885245902, 0.00409836065574
126.3, 0.377390710383, 0.0450819672131, 0.231557377049, 0.342213114754, 0.213114754098, 0.135245901639, 0.0286885245902, 0.00409836065574
126.4, 0.373633879781, 0.0512295081967, 0.231557377049, 0.342213114754, 0.21106557377, 0.131147540984, 0.0286885245902, 0.00409836065574
126.5, 0.369535519126, 0.0573770491803, 0.235655737705, 0.331967213115, 0.219262295082, 0.122950819672, 0.0286885245902, 0.00409836065574
126.6, 0.364754098361, 0.0573770491803, 0.245901639344, 0.327868852459, 0.22131147541, 0.118852459016, 0.0245901639344, 0.00409836065574
126.7, 0.361338797814, 0.0655737704918, 0.243852459016, 0.327868852459, 0.215163934426, 0.118852459016, 0.0245901639344, 0.00409836065574
126.8, 0.353825136612, 0.0799180327869, 0.243852459016, 0.327868852459, 0.202868852459, 0.116803278689, 0.0245901639344, 0.00409836065574
126.9, 0.348360655738, 0.0819672131148, 0.256147540984, 0.323770491803, 0.196721311475, 0.114754098361, 0.0225409836066, 0.00409836065574
127., 0.345969945355, 0.0840163934426, 0.262295081967, 0.313524590164, 0.200819672131, 0.114754098361, 0.0225409836066, 0.00204918032787
127.1, 0.340505464481, 0.0881147540984, 0.262295081967, 0.31762295082, 0.206967213115, 0.102459016393, 0.0204918032787, 0.00204918032787
127.2, 0.336407103825, 0.0881147540984, 0.272540983607, 0.31762295082, 0.200819672131, 0.0983606557377, 0.0204918032787, 0.00204918032787
127.3, 0.333674863388, 0.0840163934426, 0.282786885246, 0.319672131148, 0.196721311475, 0.0963114754098, 0.0184426229508, 0.00204918032787
127.4, 0.329918032787, 0.0881147540984, 0.284836065574, 0.323770491803, 0.188524590164, 0.094262295082, 0.0184426229508, 0.00204918032787
127.5, 0.324795081967, 0.0963114754098, 0.282786885246, 0.327868852459, 0.184426229508, 0.0881147540984, 0.0184426229508, 0.00204918032787
127.6, 0.321721311475, 0.0963114754098, 0.290983606557, 0.325819672131, 0.18237704918, 0.0840163934426, 0.0184426229508, 0.00204918032787
127.7, 0.318989071038, 0.102459016393, 0.28893442623, 0.321721311475, 0.188524590164, 0.077868852459, 0.0184426229508, 0.00204918032787
127.8, 0.313866120219, 0.106557377049, 0.297131147541, 0.319672131148, 0.18237704918, 0.0737704918033, 0.0184426229508, 0.00204918032787
127.9, 0.3125, 0.104508196721, 0.301229508197, 0.321721311475, 0.180327868852, 0.0737704918033, 0.016393442623, 0.00204918032787
128., 0.310450819672, 0.108606557377, 0.299180327869, 0.325819672131, 0.174180327869, 0.0737704918033, 0.016393442623, 0.00204918032787
128.1, 0.307035519126, 0.112704918033, 0.301229508197, 0.323770491803, 0.174180327869, 0.0696721311475, 0.0184426229508, 0.
128.2, 0.302595628415, 0.114754098361, 0.309426229508, 0.31762295082, 0.178278688525, 0.0635245901639, 0.016393442623, 0.
128.3, 0.299521857923, 0.116803278689, 0.321721311475, 0.301229508197, 0.18237704918, 0.0635245901639, 0.0143442622951, 0.
128.4, 0.296106557377, 0.122950819672, 0.319672131148, 0.299180327869, 0.186475409836, 0.0594262295082, 0.0122950819672, 0.
128.5, 0.291666666667, 0.129098360656, 0.319672131148, 0.301229508197, 0.184426229508, 0.0532786885246, 0.0122950819672, 0.
128.6, 0.287226775956, 0.137295081967, 0.315573770492, 0.30737704918, 0.176229508197, 0.0532786885246, 0.0102459016393, 0.
128.7, 0.284836065574, 0.141393442623, 0.313524590164, 0.30737704918, 0.178278688525, 0.0512295081967, 0.00819672131148, 0.
128.8, 0.280054644809, 0.143442622951, 0.329918032787, 0.293032786885, 0.178278688525, 0.047131147541, 0.00819672131148, 0.
128.9, 0.276297814208, 0.149590163934, 0.327868852459, 0.297131147541, 0.172131147541, 0.047131147541, 0.00614754098361, 0.
129., 0.271516393443, 0.151639344262, 0.340163934426, 0.293032786885, 0.16393442623, 0.0450819672131, 0.00614754098361, 0.
129.1, 0.267418032787, 0.155737704918, 0.348360655738, 0.28893442623, 0.155737704918, 0.0450819672131, 0.00614754098361, 0.
129.2, 0.262636612022, 0.16393442623, 0.340163934426, 0.303278688525, 0.147540983607, 0.0389344262295, 0.00614754098361, 0.
129.3, 0.259221311475, 0.172131147541, 0.334016393443, 0.311475409836, 0.137295081967, 0.0389344262295, 0.00614754098361, 0.
129.4, 0.257855191257, 0.174180327869, 0.33606557377, 0.309426229508, 0.135245901639, 0.0389344262295, 0.00614754098361, 0.
129.5, 0.254098360656, 0.18237704918, 0.33606557377, 0.305327868852, 0.133196721311, 0.0368852459016, 0.00614754098361, 0.
129.6, 0.250683060109, 0.188524590164, 0.33606557377, 0.30737704918, 0.125, 0.0368852459016, 0.00614754098361, 0.
129.7, 0.249316939891, 0.186475409836, 0.342213114754, 0.30737704918, 0.122950819672, 0.0348360655738, 0.00614754098361, 0.
129.8, 0.245901639344, 0.19262295082, 0.340163934426, 0.309426229508, 0.120901639344, 0.030737704918, 0.00614754098361, 0.
129.9, 0.244535519126, 0.190573770492, 0.348360655738, 0.30737704918, 0.116803278689, 0.030737704918, 0.00614754098361, 0.
130., 0.242827868852, 0.186475409836, 0.362704918033, 0.301229508197, 0.114754098361, 0.0266393442623, 0.00819672131148, 0.
130.1, 0.240095628415, 0.19262295082, 0.364754098361, 0.293032786885, 0.116803278689, 0.0245901639344, 0.00819672131148, 0.
130.2, 0.235655737705, 0.196721311475, 0.372950819672, 0.282786885246, 0.118852459016, 0.0245901639344, 0.00409836065574, 0.
130.3, 0.233948087432, 0.202868852459, 0.370901639344, 0.27868852459, 0.118852459016, 0.0245901639344, 0.00409836065574, 0.
130.4, 0.232923497268, 0.204918032787, 0.368852459016, 0.280737704918, 0.118852459016, 0.0225409836066, 0.00409836065574, 0.
130.5, 0.230191256831, 0.213114754098, 0.368852459016, 0.274590163934, 0.114754098361, 0.0245901639344, 0.00409836065574, 0.
130.6, 0.228825136612, 0.213114754098, 0.377049180328, 0.266393442623, 0.114754098361, 0.0245901639344, 0.00409836065574, 0.
130.7, 0.224726775956, 0.22131147541, 0.372950819672, 0.270491803279, 0.110655737705, 0.0204918032787, 0.00409836065574, 0.
130.8, 0.22131147541, 0.227459016393, 0.370901639344, 0.276639344262, 0.100409836066, 0.0204918032787, 0.00409836065574, 0.
130.9, 0.220286885246, 0.227459016393, 0.370901639344, 0.280737704918, 0.0983606557377, 0.0184426229508, 0.00409836065574, 0.
131., 0.218237704918, 0.235655737705, 0.362704918033, 0.282786885246, 0.0983606557377, 0.016393442623, 0.00409836065574, 0.
131.1, 0.21618852459, 0.241803278689, 0.360655737705, 0.280737704918, 0.0963114754098, 0.016393442623, 0.00409836065574, 0.
131.2, 0.213456284153, 0.252049180328, 0.352459016393, 0.280737704918, 0.094262295082, 0.0184426229508, 0.00204918032787, 0.
131.3, 0.210382513661, 0.260245901639, 0.348360655738, 0.280737704918, 0.0922131147541, 0.016393442623, 0.00204918032787, 0.
131.4, 0.208333333333, 0.264344262295, 0.344262295082, 0.286885245902, 0.0881147540984, 0.0143442622951, 0.00204918032787, 0.
131.5, 0.207650273224, 0.268442622951, 0.342213114754, 0.282786885246, 0.0901639344262, 0.0143442622951, 0.00204918032787, 0.
131.6, 0.205601092896, 0.266393442623, 0.348360655738, 0.28893442623, 0.0799180327869, 0.0143442622951, 0.00204918032787, 0.
131.7, 0.204576502732, 0.268442622951, 0.34631147541, 0.290983606557, 0.0799180327869, 0.0122950819672, 0.00204918032787, 0.
131.8, 0.203893442623, 0.270491803279, 0.344262295082, 0.295081967213, 0.0737704918033, 0.0143442622951, 0.00204918032787, 0.
131.9, 0.199453551913, 0.274590163934, 0.354508196721, 0.28893442623, 0.0655737704918, 0.0143442622951, 0.00204918032787, 0.
132., 0.198770491803, 0.276639344262, 0.352459016393, 0.290983606557, 0.0635245901639, 0.0143442622951, 0.00204918032787, 0.
132.1, 0.196721311475, 0.280737704918, 0.352459016393, 0.286885245902, 0.0676229508197, 0.0102459016393, 0.00204918032787, 0.
132.2, 0.194672131148, 0.284836065574, 0.358606557377, 0.274590163934, 0.0696721311475, 0.0102459016393, 0.00204918032787, 0.
132.3, 0.196038251366, 0.27868852459, 0.366803278689, 0.268442622951, 0.0737704918033, 0.0102459016393, 0.00204918032787, 0.
132.4, 0.195013661202, 0.274590163934, 0.381147540984, 0.258196721311, 0.0737704918033, 0.0102459016393, 0.00204918032787, 0.
132.5, 0.194330601093, 0.276639344262, 0.379098360656, 0.260245901639, 0.0717213114754, 0.0102459016393, 0.00204918032787, 0.
132.6, 0.190915300546, 0.274590163934, 0.397540983607, 0.25, 0.0655737704918, 0.0102459016393, 0.00204918032787, 0.
132.7, 0.190915300546, 0.268442622951, 0.407786885246, 0.247950819672, 0.0635245901639, 0.0102459016393, 0.00204918032787, 0.
132.8, 0.191256830601, 0.268442622951, 0.40368852459, 0.254098360656, 0.0614754098361, 0.0102459016393, 0.00204918032787, 0.
132.9, 0.191256830601, 0.260245901639, 0.420081967213, 0.245901639344, 0.0614754098361, 0.0102459016393, 0.00204918032787, 0.
133., 0.189549180328, 0.264344262295, 0.426229508197, 0.231557377049, 0.0655737704918, 0.0102459016393, 0.00204918032787, 0.
133.1, 0.19193989071, 0.256147540984, 0.43237704918, 0.229508196721, 0.0696721311475, 0.0102459016393, 0.00204918032787, 0.
133.2, 0.193647540984, 0.245901639344, 0.440573770492, 0.233606557377, 0.0676229508197, 0.0102459016393, 0.00204918032787, 0.
133.3, 0.197745901639, 0.227459016393, 0.452868852459, 0.239754098361, 0.0676229508197, 0.0102459016393, 0.00204918032787, 0.
133.4, 0.202527322404, 0.217213114754, 0.446721311475, 0.252049180328, 0.0717213114754, 0.0122950819672, 0., 0.
133.5, 0.205942622951, 0.21106557377, 0.438524590164, 0.266393442623, 0.0717213114754, 0.0122950819672, 0., 0.
133.6, 0.207991803279, 0.204918032787, 0.434426229508, 0.27868852459, 0.0717213114754, 0.0102459016393, 0., 0.
133.7, 0.212773224044, 0.188524590164, 0.440573770492, 0.284836065574, 0.077868852459, 0.00819672131148, 0., 0.
133.8, 0.21618852459, 0.176229508197, 0.448770491803, 0.280737704918, 0.0901639344262, 0.00409836065574, 0., 0.
133.9, 0.220969945355, 0.15368852459, 0.46106557377, 0.293032786885, 0.0901639344262, 0.00204918032787, 0., 0.
134., 0.22575136612, 0.149590163934, 0.446721311475, 0.305327868852, 0.0963114754098, 0.00204918032787, 0., 0.
134.1, 0.226775956284, 0.143442622951, 0.450819672131, 0.309426229508, 0.094262295082, 0.00204918032787, 0., 0.
134.2, 0.233948087432, 0.120901639344, 0.459016393443, 0.31762295082, 0.100409836066, 0.00204918032787, 0., 0.
134.3, 0.235655737705, 0.114754098361, 0.459016393443, 0.325819672131, 0.0983606557377, 0.00204918032787, 0., 0.
134.4, 0.241803278689, 0.102459016393, 0.450819672131, 0.342213114754, 0.102459016393, 0.00204918032787, 0., 0.
134.5, 0.243852459016, 0.100409836066, 0.44262295082, 0.352459016393, 0.102459016393, 0.00204918032787, 0., 0.
134.6, 0.249316939891, 0.0922131147541, 0.43237704918, 0.364754098361, 0.108606557377, 0.00204918032787, 0., 0.
134.7, 0.251707650273, 0.0819672131148, 0.44262295082, 0.360655737705, 0.112704918033, 0.00204918032787, 0., 0.
